133 1 8.081154830e+00 1.678905744e+00 7.964534664e-01
134 1 8.207706157e+00 1.868098115e+00 5.948481925e-01
135 1 8.271657261e+00 1.427911744e+00 3.762229338e-01
136 1 8.797330375e+00 1.029689041e+00 9.903535322e-01
137 1 9.605208433e+00 1.917262495e+00 8.099288652e-01
138 1 9.960615985e+00 1.749356246e+00 1.683554379e-02
139 1 9.287364619e+00 1.568145614e+00 3.873693699e-01
140 1 9.144023956e+00 1.471435443e+00 3.225368551e-01
141 1 1.075016349e+01 1.342142260e+00 3.821699515e-01
142 1 1.003393145e+01 1.570644419e+00 6.541805273e-01
143 1 1.074661427e+01 1.848630836e+00 9.840182936e-01
144 1 1.065880820e+01 1.279842835e+00 6.533744397e-01
145 1 1.121185517e+01 1.765015842e+00 1.535090175e-01
146 1 1.108608772e+01 1.306288949e+00 7.044153067e-01
147 1 1.151011370e+01 1.533976608e+00 3.591519839e-01
148 1 1.167495695e+01 1.160975106e+00 9.069426626e-01
149 1 1.200621831e+01 1.132473677e+00 4.831348180e-01
150 1 1.230244093e+01 1.988531864e+00 9.295734665e-01
151 1 1.295296510e+01 1.837200980e+00 9.671596490e-01
152 1 1.243508814e+01 1.124434473e+00 1.725279918e-01
153 1 1.367298562e+01 1.505330488e+00 4.883406030e-01
154 1 1.339706660e+01 1.608283072e+00 7.281950316e-01
155 1 1.346814728e+01 1.521975213e+00 7.178960589e-02
156 1 1.353075477e+01 1.404080455e+00 6.351592087e-02
157 1 1.479067418e+01 1.755766779e+00 6.762002850e-01
158 1 1.400931722e+01 1.641887450e+00 6.265712155e-02
159 1 1.421227535e+01 1.437352371e+00 2.587538751e-01
160 1 1.416119763e+01 1.925393954e+00 1.141675130e-01
161 1 1.505109470e+01 1.095632019e+00 2.968226614e-01
162 1 1.530676105e+01 1.677158605e+00 9.140578294e-01
163 1 1.550348049e+01 1.124282083e+00 6.650534364e-01
164 1 1.527935731e+01 1.352302753e+00 4.832772490e-01
165 1 1.652193008e+01 1.295508525e+00 6.478488099e-01
166 1 1.634224155e+01 1.813608867e+00 3.295976234e-01
167 1 1.691264420e+01 1.465967377e+00 8.476075971e-01
168 1 1.619547762e+01 1.103965134e+00 9.449051619e-01
169 1 1.795574302e+01 1.185300612e+00 4.495258102e-01
170 1 1.736733831e+01 1.723802834e+00 3.006113567e-02
171 1 1.722307635e+01 1.148189970e+00 1.852919063e-01
172 1 1.731141079e+01 1.850125431e+00 1.696369560e-01
173 1 1.866897674e+01 1.612941809e+00 1.168593655e-01
174 1 1.892604167e+01 1.953976625e+00 2.194771366e-01
175 1 1.882883492e+01 1.137704978e+00 1.917015140e-01
176 1 1.809283998e+01 1.267867879e+00 3.307035740e-01
177 1 1.971616480e+01 1.404785789e+00 6.888723501e-01
178 1 1.986337859e+01 1.029146671e+00 7.132814038e-01
179 1 1.999055363e+01 1.414613353e+00 8.706046587e-01
180 1 1.920283236e+01 1.091946931e+00 5.536267439e-01
181 1 2.090223807e+01 1.321867413e+00 3.558091958e-01
182 1 2.088011515e+01 1.913124246e+00 1.670566699e-01
183 1 2.068582192e+01 1.535039699e+00 6.141503116e-01
184 1 2.051817038e+01 1.398766867e+00 5.348034217e-01
185 1 2.114610803e+01 1.328141043e+00 1.030856753e-01
186 1 2.147026809e+01 1.287071489e+00 4.023209008e-01
187 1 2.160754551e+01 1.342460089e+00 4.767448922e-01
188 1 2.171849418e+01 1.759383532e+00 6.161429650e-01
189 1 2.276083302e+01 1.685315108e+00 5.782063846e-01
190 1 2.206894926e+01 1.531331905e+00 7.928524746e-01
191 1 2.257297797e+01 1.244254450e+00 7.800940725e-01
192 1 2.290577229e+01 1.247264841e+00 7.728015959e-01
193 1 2.319749018e+01 1.317172305e+00 6.719416875e-02
194 1 2.336600941e+01 1.085920298e+00 3.030354491e-01
195 1 2.333260510e+01 1.180600539e+00 6.290765534e-01
196 1 2.390576010e+01 1.236187609e+00 6.971594219e-01
197 1 2.496538404e+01 1.311494934e+00 2.427928554e-01
198 1 2.465388184e+01 1.872892872e+00 5.764048028e-02
199 1 2.441177477e+01 1.845924654e+00 2.358875167e-01
200 1 2.452559164e+01 1.809571305e+00 6.709967707e-01
201 1 8.196497103e-01 2.219923535e+00 9.425365311e-01
202 1 1.492513370e-01 2.262309052e+00 8.668755408e-01
203 1 6.465584453e-01 2.995789703e+00 6.370961464e-01
204 1 5.986819585e-01 2.607053977e+00 4.897099992e-01
205 1 1.915270068e+00 2.931581257e+00 7.762073544e-01
206 1 1.443493200e+00 2.076306092e+00 4.743511417e-01
207 1 1.192057332e+00 2.196070495e+00 6.225285544e-01
208 1 1.117524622e+00 2.519438505e+00 5.311180280e-01
209 1 2.049864613e+00 2.999363436e+00 4.226679938e-01
210 1 2.735585782e+00 2.027577239e+00 9.285615504e-01
211 1 2.587022418e+00 2.364908776e+00 7.376845475e-01
212 1 2.659978163e+00 2.401799274e+00 6.302908355e-01
213 1 3.038240804e+00 2.783723853e+00 4.234719657e-01
214 1 3.146574165e+00 2.510164014e+00 5.347337550e-01
215 1 3.800356254e+00 2.735586848e+00 1.633277113e-01
216 1 3.140398795e+00 2.198282377e+00 8.821521946e-01
217 1 4.236393934e+00 2.866052526e+00 6.099321666e-01
218 1 4.028102857e+00 2.605072239e+00 6.818002583e-01
219 1 4.605715768e+00 2.393841159e+00 1.409828315e-01
220 1 4.286194350e+00 2.947037299e+00 7.883261840e-02
221 1 5.558855250e+00 2.319566686e+00 4.383420934e-01
222 1 5.166804686e+00 2.431937935e+00 1.550906942e-01
223 1 5.273290236e+00 2.418082018e+00 9.916661402e-02
224 1 5.518903469e+00 2.538550833e+00 2.143941223e-01
225 1 6.406830774e+00 2.115296555e+00 1.683489387e-01
226 1 6.334806345e+00 2.786898823e+00 1.165441305e-01
227 1 6.300563946e+00 2.256948594e+00 8.904948656e-01
228 1 6.434921485e+00 2.213893655e+00 2.230044972e-01
229 1 7.993788217e+00 2.137047271e+00 6.234473199e-01
230 1 7.574078598e+00 2.864333681e+00 4.222692328e-01
231 1 7.591419778e+00 2.483948643e+00 8.894990725e-01
232 1 7.779898994e+00 2.082519500e+00 3.313885687e-01
233 1 8.737976579e+00 2.073118731e+00 9.239463520e-01
234 1 8.768025357e+00 2.414814212e+00 6.933044422e-01
235 1 8.775894779e+00 2.456674908e+00 1.428382793e-01
236 1 8.005498358e+00 2.779469169e+00 5.157037005e-01
237 1 9.495894401e+00 2.376239743e+00 6.861577693e-01
238 1 9.291123188e+00 2.459223548e+00 9.462610216e-01
239 1 9.522491343e+00 2.398000122e+00 5.399257537e-01
240 1 9.859618968e+00 2.232016452e+00 4.038713813e-01
241 1 1.097637749e+01 2.946823188e+00 7.113938217e-01
242 1 1.051169139e+01 2.548530334e+00 1.144041595e-02
243 1 1.064074895e+01 2.875985003e+00 9.467048114e-01
244 1 1.039112586e+01 2.943388535e+00 5.409513284e-01
245 1 1.192852042e+01 2.480024570e+00 6.177049193e-02
246 1 1.191071708e+01 2.082036500e+00 1.461684248e-01
247 1 1.167602301e+01 2.931081323e+00 2.902184877e-01
248 1 1.142186123e+01 2.232155047e+00 8.578665988e-01
249 1 1.265720647e+01 2.681703845e+00 4.893904319e-01
250 1 1.231564548e+01 2.165972142e+00 3.163384125e-01
251 1 1.256592543e+01 2.619116740e+00 4.684742566e-01
252 1 1.212332528e+01 2.401781835e+00 4.002035699e-01
253 1 1.393613510e+01 2.952555435e+00 5.362929757e-01
254 1 1.322311592e+01 2.369322969e+00 9.228892064e-01
255 1 1.318707112e+01 2.441600126e+00 7.882569974e-01
256 1 1.327538932e+01 2.374487886e+00 7.117277868e-01
257 1 1.480476156e+01 2.113068458e+00 8.190171844e-02
258 1 1.421027079e+01 2.292749290e+00 8.754027996e-01
259 1 1.429201346e+01 2.103153691e+00 2.330128656e-01
260 1 1.490227757e+01 2.403334243e+00 2.820413502e-01
261 1 1.528931714e+01 2.568911740e+00 9.594566360e-01
262 1 1.529166647e+01 2.959294625e+00 9.720607452e-01
263 1 1.568796209e+01 2.097800445e+00 5.901581924e-01
264 1 1.582843782e+01 2.806617730e+00 7.515216944e-01
265 1 1.624963461e+01 2.373917239e+00 6.570391076e-01
266 1 1.650423688e+01 2.378061473e+00 2.805349927e-01
267 1 1.628830142e+01 2.320193035e+00 4.305866922e-01
268 1 1.687573077e+01 2.235341555e+00 2.611363380e-01
269 1 1.773915896e+01 2.815962856e+00 3.582645765e-01
270 1 1.776623020e+01 2.883500704e+00 8.399756181e-02
271 1 1.709882074e+01 2.366061194e+00 3.402140609e-01
272 1 1.715584856e+01 2.043620654e+00 1.800312377e-02
273 1 1.818213292e+01 2.163126199e+00 7.568301060e-01
274 1 1.807545711e+01 2.282079127e+00 4.625296529e-02
275 1 1.844311112e+01 2.589136891e+00 6.001639551e-01
276 1 1.888930347e+01 2.640722620e+00 1.345702023e-01
277 1 1.908724750e+01 2.942858508e+00 1.335219993e-01
278 1 1.942001398e+01 2.081980272e+00 5.191227657e-01
279 1 1.966362582e+01 2.413622732e+00 7.147934445e-01
280 1 1.946546679e+01 2.499272797e+00 5.649138320e-01
281 1 2.082250369e+01 2.123983486e+00 5.209566075e-01
282 1 2.071636073e+01 2.899881284e+00 6.360596810e-02
283 1 2.049953271e+01 2.046143543e+00 3.969119859e-02
284 1 2.044086833e+01 2.328394882e+00 7.431407519e-01
285 1 2.158779512e+01 2.949849436e+00 7.830940418e-01
286 1 2.110028381e+01 2.666961129e+00 8.371840015e-01
287 1 2.153008645e+01 2.143252592e+00 2.066582022e-01
288 1 2.115872399e+01 2.157276108e+00 4.875534906e-01
289 1 2.221390227e+01 2.402190677e+00 8.998262044e-01
290 1 2.232987865e+01 2.580111359e+00 2.256980515e-01
291 1 2.243702482e+01 2.824487559e+00 3.091779486e-01
292 1 2.253844422e+01 2.730673947e+00 5.690707417e-01
293 1 2.319159621e+01 2.727046191e+00 5.258852985e-01
294 1 2.361909017e+01 2.449496936e+00 9.459278147e-01
295 1 2.345611317e+01 2.256031884e+00 7.029300521e-01
296 1 2.372908884e+01 2.888610239e+00 6.346958851e-01
297 1 2.441615250e+01 2.369203579e+00 6.897724729e-01
298 1 2.463952095e+01 2.282337644e+00 9.033694966e-01
299 1 2.456352315e+01 2.580363801e+00 4.448752313e-01
300 1 2.458884676e+01 2.785697418e+00 5.444857819e-01
301 1 4.426670843e-01 3.939808404e+00 8.091827015e-01
302 1 5.770626246e-01 3.066389182e+00 1.629036665e-01
303 1 7.045790006e-01 3.706267614e+00 8.679617251e-01
304 1 8.833635936e-01 3.379797408e+00 8.798946716e-01
305 1 1.043564471e+00 3.845906234e+00 5.896925986e-01
306 1 1.700735494e+00 3.889309958e+00 2.197537528e-02
307 1 1.368841035e+00 3.106572250e+00 5.038353502e-01
308 1 1.821557043e+00 3.764287698e+00 4.515804927e-01
309 1 2.679146385e+00 3.728589022e+00 2.428003102e-01
310 1 2.980953284e+00 3.678485374e+00 1.154009942e-01
311 1 2.669267864e+00 3.458416507e+00 3.623712672e-02
312 1 2.862659095e+00 3.568275534e+00 1.887804173e-01
313 1 3.235911071e+00 3.336870042e+00 2.270683573e-01
314 1 3.057458478e+00 3.933738361e+00 9.834500700e-02
315 1 3.399670140e+00 3.715627105e+00 9.892974158e-01
316 1 3.398530563e+00 3.124199020e+00 8.698037142e-02
317 1 4.380964808e+00 3.751656707e+00 5.820600537e-01
318 1 4.702315903e+00 3.108435457e+00 9.103556590e-01
319 1 4.620049861e+00 3.555192509e+00 4.266320272e-01
320 1 4.217044468e+00 3.907089539e+00 7.655065415e-01
321 1 5.399519648e+00 3.523646278e+00 7.972237063e-01
322 1 5.113135982e+00 3.991936867e+00 5.450199905e-01
323 1 5.137102033e+00 3.364224807e+00 8.368815562e-01
324 1 5.055435905e+00 3.968257018e+00 1.304314112e-01
325 1 6.074788877e+00 3.265964202e+00 2.518650116e-01
326 1 6.562149429e+00 3.393301986e+00 2.131311853e-01
327 1 6.276100068e+00 3.180929881e+00 4.323370699e-01
328 1 6.277393522e+00 3.690107093e+00 5.884461141e-01
329 1 7.816181914e+00 3.143422926e+00 8.956554092e-01
330 1 7.028728956e+00 3.964596422e+00 9.447793903e-01
331 1 7.136040870e+00 3.001338343e+00 4.229153865e-01
332 1 7.041844739e+00 3.743319736e+00 4.859374934e-01
333 1 8.267007987e+00 3.436750902e+00 2.943241114e-01
334 1 8.483770782e+00 3.772476588e+00 9.417951632e-01
335 1 8.650253249e+00 3.268616184e+00 8.842328906e-01
336 1 8.277064891e+00 3.694571998e+00 1.797342888e-01
337 1 9.184325011e+00 3.343585893e+00 4.683516781e-01
338 1 9.965083031e+00 3.030640155e+00 5.824743998e-01
339 1 9.985360143e+00 3.674077366e+00 1.010648562e-01
340 1 9.949046719e+00 3.377151572e+00 2.806270977e-01
341 1 1.028481223e+01 3.052063679e+00 3.045587172e-01
342 1 1.085232524e+01 3.187097426e+00 7.092959109e-01
343 1 1.097486396e+01 3.449572782e+00 9.228023014e-01
344 1 1.008994905e+01 3.885350182e+00 4.616370280e-01
345 1 1.177960973e+01 3.111171083e+00 3.492987040e-01
346 1 1.163762971e+01 3.065632853e+00 4.476765719e-01
347 1 1.113087531e+01 3.915806198e+00 2.573219178e-01
348 1 1.144486037e+01 3.144449847e+00 6.506667861e-01
349 1 1.293574120e+01 3.665784886e+00 9.962072825e-01
350 1 1.277106110e+01 3.187934793e+00 7.954980921e-01
351 1 1.223194114e+01 3.196472232e+00 1.366153269e-01
352 1 1.206035936e+01 3.044903958e+00 1.132169326e-01
353 1 1.309128598e+01 3.258223090e+00 6.376509576e-01
354 1 1.349778047e+01 3.869667463e+00 2.679471725e-01
355 1 1.374926619e+01 3.172001010e+00 9.636390432e-01
356 1 1.310115351e+01 3.012313914e+00 7.165444693e-01
357 1 1.405615329e+01 3.008936082e+00 6.049652924e-01
358 1 1.449163247e+01 3.152733671e+00 6.849240102e-01
359 1 1.485591581e+01 3.927553903e+00 3.380061008e-01
360 1 1.425682155e+01 3.106936808e+00 2.705941219e-01
361 1 1.531040824e+01 3.689265686e+00 9.925848324e-01
362 1 1.553210296e+01 3.600022083e+00 7.268675215e-01
363 1 1.590965424e+01 3.762280315e+00 4.341217160e-01
364 1 1.590039285e+01 3.859291810e+00 4.768848812e-01
365 1 1.652098439e+01 3.354796994e+00 8.152648794e-01
366 1 1.682463084e+01 3.239273724e+00 9.381607640e-01
367 1 1.664421120e+01 3.473360893e+00 7.282367679e-01
368 1 1.699154338e+01 3.432566754e+00 3.867804055e-01
369 1 1.724069692e+01 3.330085031e+00 9.545982425e-01
370 1 1.748768136e+01 3.769869451e+00 3.825051938e-01
371 1 1.788008123e+01 3.844064200e+00 3.177355853e-01
372 1 1.712674612e+01 3.793856228e+00 9.343080865e-01
373 1 1.881125326e+01 3.736616622e+00 5.953177433e-01
374 1 1.801159522e+01 3.175214926e+00 9.249006670e-01
375 1 1.865594952e+01 3.666367578e+00 3.508741748e-01
376 1 1.853815816e+01 3.453836364e+00 3.272412440e-01
377 1 1.900006241e+01 3.245410090e+00 3.278995962e-01
378 1 1.945168878e+01 3.347997400e+00 7.846172092e-01
379 1 1.943285603e+01 3.505626434e+00 8.154867638e-01
380 1 1.930481858e+01 3.425491113e+00 9.339666176e-01
381 1 2.042724751e+01 3.705491367e+00 6.816927467e-01
382 1 2.012159896e+01 3.420017579e+00 4.326247131e-01
383 1 2.051525145e+01 3.427587690e+00 8.362519520e-01
384 1 2.094055058e+01 3.760617317e+00 7.486872863e-01
385 1 2.102347413e+01 3.716540570e+00 6.594506061e-01
386 1 2.136466299e+01 3.544253907e+00 3.482496897e-01
387 1 2.139175432e+01 3.658406666e+00 6.635644808e-02
388 1 2.106767748e+01 3.253866247e+00 6.984839502e-01
389 1 2.290266938e+01 3.000826990e+00 1.479190250e-01
390 1 2.292165758e+01 3.642590490e+00 4.039933483e-01
391 1 2.209776251e+01 3.491261855e+00 6.984340687e-01
392 1 2.258564398e+01 3.079291438e+00 9.078958372e-01
393 1 2.379187924e+01 3.208232078e+00 4.027320608e-02
394 1 2.382224618e+01 3.960043355e+00 1.189301537e-01
395 1 2.363124655e+01 3.585366338e+00 2.303810003e-01
396 1 2.393821970e+01 3.833740551e+00 4.144630636e-01
397 1 2.496281155e+01 3.089034942e+00 5.698343211e-01
398 1 2.437871390e+01 3.891520417e+00 1.855056962e-02
399 1 2.425961770e+01 3.128326130e+00 1.956769322e-01
400 1 2.476827675e+01 3.046373544e+00 4.888113213e-01
401 1 6.637539375e-01 4.258087708e+00 4.844017891e-01
402 1 1.896251200e-01 4.152453229e+00 3.114437051e-01
403 1 5.602290832e-01 4.408689990e+00 5.218486267e-01
404 1 2.198531397e-01 4.140519023e+00 3.287884143e-01
405 1 1.143368432e+00 4.475199475e+00 3.882773239e-01
406 1 1.615576450e+00 4.818232595e+00 6.869032389e-01
407 1 1.394368488e+00 4.258979484e+00 3.902220645e-01
408 1 1.706828808e+00 4.859262191e+00 1.313188306e-01
409 1 2.333660601e+00 4.549505698e+00 5.854387629e-01
410 1 2.291852830e+00 4.757290844e+00 9.521492894e-01
411 1 2.586862778e+00 4.949325097e+00 6.431674523e-01
412 1 2.629979700e+00 4.751061584e+00 5.167980493e-02
413 1 3.133436915e+00 4.490494314e+00 7.266889370e-01
414 1 3.322203948e+00 4.123518594e+00 9.174489439e-01
415 1 3.314938998e+00 4.452703774e+00 4.680254672e-01
416 1 3.154512536e+00 4.011511724e+00 8.662514104e-01
417 1 4.203462197e+00 4.919434146e+00 5.681787797e-01
418 1 4.734580904e+00 4.083667888e+00 2.914886757e-01
419 1 4.969882904e+00 4.167095686e+00 7.207811167e-01
420 1 4.175909927e+00 4.205481344e+00 3.466905314e-01
421 1 5.125731662e+00 4.023944927e+00 2.304354386e-02
422 1 5.452228886e+00 4.043569873e+00 2.644150273e-02
423 1 5.837827195e+00 4.487742708e+00 6.128422993e-01
424 1 5.911494299e+00 4.660598379e+00 4.940721494e-01
425 1 6.063021401e+00 4.481573975e+00 7.148810937e-01
426 1 6.376868214e+00 4.549283817e+00 6.592760348e-01
427 1 6.705880026e+00 4.452326202e+00 5.408291542e-01
428 1 6.493241182e+00 4.456692122e+00 3.817147765e-01
429 1 7.018397251e+00 4.122348402e+00 3.825296601e-01
430 1 7.934998711e+00 4.384912904e+00 3.352525199e-01
431 1 7.754428123e+00 4.944136202e+00 9.821538174e-01
432 1 7.474991226e+00 4.683723985e+00 4.118810128e-01
433 1 8.683837971e+00 4.764441843e+00 5.031108970e-01
434 1 8.850685033e+00 4.175067306e+00 2.022185795e-01
435 1 8.609290623e+00 4.958876749e+00 5.690406766e-01
436 1 8.526014758e+00 4.920600416e+00 2.973955724e-01
437 1 9.753595164e+00 4.842313760e+00 9.906053693e-01
438 1 9.686968416e+00 4.510587390e+00 9.620253287e-01
439 1 9.517961186e+00 4.053590481e+00 3.630459482e-01
440 1 9.091981394e+00 4.407013107e+00 6.171566823e-01
441 1 1.065004637e+01 4.222143554e+00 9.555067177e-01
442 1 1.056649343e+01 4.717541556e+00 2.749442865e-01
443 1 1.062379007e+01 4.486138496e+00 3.699246658e-01
444 1 1.001683258e+01 4.945410509e+00 1.413599508e-01
445 1 1.155332588e+01 4.385175931e+00 7.705698053e-01
446 1 1.149604785e+01 4.084374507e+00 2.642178986e-01
447 1 1.171287593e+01 4.769029019e+00 1.025151553e-02
448 1 1.150668300e+01 4.532505329e+00 4.032345471e-03
449 1 1.246032847e+01 4.653343329e+00 1.152557364e-01
